Coalition,Size,RecomputedScore,ReferenceScore,ScoreError,RelError
"['Gambia', 'Maldives', 'United Arab Emirates']",3,7354.804660521123,7354.804660521123,0.0,0.0
"['Armenia', 'Cameroon', 'Morocco']",3,17626.485898950825,17626.485898950825,0.0,0.0
"['Azerbaijan', 'Guinea', 'Qatar']",3,12204.209722471534,12204.209722471534,0.0,0.0
"['Burundi', 'Denmark', 'Yemen']",3,16433.5988277244,16433.5988277244,0.0,0.0
"['Armenia', 'Iceland', 'Tajikistan']",3,10798.58309096185,10798.58309096185,0.0,0.0
"['Austria', 'Denmark', 'Serbia']",3,16559.557486413807,16559.557486413807,0.0,0.0
"['Benin', 'Uganda', 'Ukraine']",3,16372.520476405285,16372.520476405283,1.8189894035458565e-12,1.1110014528106608e-16
"['Antigua and Barbuda', 'Kenya', 'South Sudan']",3,9810.629843519908,9810.629843519908,0.0,0.0
"['Angola', 'Kuwait', 'Uzbekistan']",3,6544.064145350082,6544.064145350082,0.0,0.0
"['Afghanistan', 'Congo, Democratic Republic of', 'Luxembourg']",3,11114.085324939448,11114.085324939448,0.0,0.0
"['Andorra', 'Bahrain', 'Kosovo']",3,36.5330531795271,36.5330531795271,0.0,0.0
"['Burkina Faso', 'Burundi', 'San Marino']",3,4449.997765294623,4449.997765294623,0.0,0.0
"['Armenia', 'Lithuania', 'Serbia']",3,13701.471772236358,13701.471772236358,0.0,0.0
"['Brunei Darussalam', 'Chad', 'United Arab Emirates']",3,10718.812716725633,10718.812716725632,1.8189894035458565e-12,1.697006423768843e-16
"['Albania', 'Czech Republic', 'Marshall Islands']",3,13230.417277975725,13230.417277975725,0.0,0.0
"['Austria', 'Mali', 'Samoa']",3,17328.822419548327,17328.822419548327,0.0,0.0
"['Antigua and Barbuda', 'Central African Republic', 'Latvia']",3,17078.4968193221,17078.4968193221,0.0,0.0
"['Andorra', 'Burkina Faso', 'Ethiopia']",3,4607.466236907876,4607.466236907876,0.0,0.0
"['Armenia', 'Central African Republic', 'Venezuela']",3,13303.584815653085,13303.584815653085,0.0,0.0
"['Armenia', 'Mali', 'Moldova']",3,12433.746253919215,12433.746253919217,-1.8189894035458565e-12,1.4629455727974954e-16
"['Burundi', 'Lebanon', 'Netherlands']",3,16291.93863113455,16291.93863113455,0.0,0.0
"['Antigua and Barbuda', 'Israel', 'Kenya']",3,14596.922429754828,14596.922429754828,0.0,0.0
"['Azerbaijan', 'Denmark', 'Kenya']",3,21744.01833593386,21744.01833593386,0.0,0.0
"['Azerbaijan', 'Czech Republic', 'Iceland']",3,18590.99894177796,18590.99894177796,0.0,0.0
"['Andorra', 'Comoros', 'Ukraine']",3,12807.532035610016,12807.532035610016,0.0,0.0
"['Afghanistan', 'Czech Republic', 'United Arab Emirates']",3,17830.271397439283,17830.271397439283,0.0,0.0
"['Afghanistan', 'Marshall Islands', 'Sweden']",3,17345.062935545564,17345.062935545564,0.0,0.0
"['Angola', 'Nauru', 'Swaziland']",3,8050.640603133843,8050.640603133843,0.0,0.0
"['Armenia', 'Ecuador', 'Estonia']",3,17228.311179468667,17228.311179468667,0.0,0.0
"['Antigua and Barbuda', 'Saint Vincent and the Grenadines', 'Slovakia']",3,20822.64608834433,20822.64608834433,0.0,0.0
"['Belize', 'Benin', 'Slovakia']",3,20828.28503400956,20828.28503400956,0.0,0.0
"['Czech Republic', 'Spain', 'United Arab Emirates']",3,23033.03296903756,23033.03296903756,0.0,0.0
"['Antigua and Barbuda', 'Finland', 'Guyana']",3,21466.249835982406,21466.24983598241,-3.637978807091713e-12,1.6947435322371108e-16
"['Albania', 'Cuba', 'Macedonia']",3,11983.547670728381,11983.54767072838,1.8189894035458565e-12,1.5179055931733905e-16
"['Bangladesh', 'Belgium', 'Netherlands']",3,17962.231479745864,17962.231479745864,0.0,0.0
"['Burundi', 'Kenya', 'Panama']",3,19637.421791840217,19637.421791840217,0.0,0.0
"['Benin', 'Somalia', 'Uruguay']",3,18949.359645966273,18949.359645966277,-3.637978807091713e-12,1.9198426094921494e-16
"['Austria', 'Chile', 'Iceland']",3,18866.015907922545,18866.015907922545,0.0,0.0
"['Afghanistan', 'Egypt', 'Luxembourg']",3,16960.48722213009,16960.48722213009,0.0,0.0
"['Belgium', 'Benin', 'Liechtenstein']",3,17813.858359914444,17813.858359914444,0.0,0.0
"['Bahamas', 'Burundi', 'Liechtenstein']",3,12334.033011717194,12334.033011717194,0.0,0.0
"['Benin', 'Cyprus', 'El Salvador']",3,20724.321196051547,20724.321196051547,0.0,0.0
"['Albania', 'Nicaragua', 'Spain']",3,24464.970541918832,24464.970541918832,0.0,0.0
"['Afghanistan', 'Kosovo', 'Tuvalu']",3,-313.80482489070255,-313.80482489070255,0.0,0.0
"['Antigua and Barbuda', 'Kyrgyzstan', 'Mauritius']",3,11732.732900213845,11732.732900213843,1.8189894035458565e-12,1.550354396555557e-16
"['Angola', 'Mauritius', 'Uruguay']",3,14131.291314005244,14131.291314005244,0.0,0.0
"['Antigua and Barbuda', 'Monaco', 'Tuvalu']",3,10246.904440763961,10246.90444076396,1.8189894035458565e-12,1.7751599168911945e-16
"['Burundi', 'Lesotho', 'Tanzania']",3,13181.820598400707,13181.820598400707,0.0,0.0
"['Austria', 'Lesotho', 'Swaziland']",3,12494.63899504057,12494.63899504057,0.0,0.0
"['Andorra', 'Norway', 'Serbia']",3,15693.92260328583,15693.92260328583,0.0,0.0
"['Austria', 'Cyprus', 'Malta']",3,8500.60817715065,8500.60817715065,0.0,0.0
"['Andorra', 'Monaco', 'Slovenia']",3,15750.094050317344,15750.094050317344,0.0,0.0
"['Belgium', 'New Zealand', 'Zimbabwe']",3,17321.406830440534,17321.406830440534,0.0,0.0
"['Armenia', 'Laos', 'Solomon Islands']",3,9752.005060471782,9752.005060471782,0.0,0.0
"['Andorra', 'Cameroon', 'Solomon Islands']",3,7979.608864247662,7979.608864247662,0.0,0.0
"['Burundi', 'Cameroon', 'Malawi']",3,14088.855838276178,14088.855838276178,0.0,0.0
"['Belgium', ""Korea, Democratic People's Republic"", 'Poland']",3,21927.227711767555,21927.227711767555,0.0,0.0
"['Andorra', 'Kuwait', 'Philippines']",3,8981.200969945306,8981.200969945306,0.0,0.0
"['Burkina Faso', 'Malawi', 'Sri Lanka']",3,13927.91527213076,13927.91527213076,0.0,0.0
"['Armenia', 'Mauritania', 'Tunisia']",3,19504.00165615721,19504.00165615721,0.0,0.0
"['Botswana', 'Oman', 'United Arab Emirates']",3,13309.350257146152,13309.350257146152,0.0,0.0
"['Colombia', 'Sri Lanka', 'United Arab Emirates']",3,16098.044711422104,16098.044711422104,0.0,0.0
"['Armenia', 'Malaysia', 'Nepal']",3,15849.869868715296,15849.869868715296,0.0,0.0
"['Albania', 'Maldives', 'Mongolia']",3,14532.742534315637,14532.742534315636,1.8189894035458565e-12,1.2516490946225344e-16
"['Afghanistan', 'El Salvador', 'Singapore']",3,17251.308488555285,17251.308488555285,0.0,0.0
"['Albania', 'Armenia', 'Tunisia']",3,21279.468099434067,21279.468099434067,0.0,0.0
"['Antigua and Barbuda', 'Libya', 'Venezuela']",3,17046.22599725464,17046.22599725464,0.0,0.0
"['Angola', 'El Salvador', 'Hungary']",3,14982.072408893115,14982.072408893117,-1.8189894035458565e-12,1.2141106743457825e-16
"['Antigua and Barbuda', 'Guatemala', 'Malawi']",3,19769.00966584885,19769.00966584885,0.0,0.0
"['Afghanistan', 'Guatemala', 'Kiribati']",3,16244.655941042463,16244.655941042463,0.0,0.0
"['Burundi', 'Morocco', 'Trinidad and Tobago']",3,18241.63309769709,18241.63309769709,0.0,0.0
"['Burkina Faso', 'Libya', 'Uzbekistan']",3,7983.040086650545,7983.040086650545,0.0,0.0
"['Afghanistan', 'Haiti', 'Ukraine']",3,8266.912529227151,8266.912529227151,0.0,0.0
"['Bangladesh', 'Benin', 'South Sudan']",3,8999.326017579824,8999.326017579824,0.0,0.0
"['Barbados', 'Burkina Faso', 'Uganda']",3,11752.944476462517,11752.944476462517,0.0,0.0
"['Burkina Faso', 'El Salvador', 'Seychelles']",3,19241.688546658042,19241.68854665804,3.637978807091713e-12,1.8906754458010231e-16
"['Burkina Faso', 'Gabon', 'Uzbekistan']",3,8279.802948733073,8279.802948733073,0.0,0.0
"['Angola', 'Bahamas', 'Eritrea']",3,16071.522646083675,16071.522646083677,-1.8189894035458565e-12,1.131809003790384e-16
"['Benin', 'Libya', 'Maldives']",3,13175.147317772773,13175.147317772771,1.8189894035458565e-12,1.3806216808612903e-16
"['Angola', 'Latvia', 'Saint Kitts and Nevis']",3,19015.169355871454,19015.16935587145,3.637978807091713e-12,1.9131982150705316e-16
"['Antigua and Barbuda', 'Egypt', 'Rwanda']",3,18910.94797714068,18910.94797714068,0.0,0.0
"['Albania', 'Gambia', 'Guinea']",3,14906.784173177346,14906.784173177346,0.0,0.0
"['Belize', 'Burundi', 'Cambodia']",3,17736.744479070134,17736.744479070134,0.0,0.0
"['Angola', 'Netherlands', 'Sweden']",3,15949.505141996462,15949.505141996462,0.0,0.0
"['Belgium', 'Macedonia', 'Tuvalu']",3,15071.099162609735,15071.099162609737,-1.8189894035458565e-12,1.2069387799256422e-16
"['Angola', 'Bhutan', 'Congo, Republic of the']",3,10749.103952154977,10749.103952154976,1.8189894035458565e-12,1.6922242185416636e-16
"['Andorra', 'Dominican Republic', 'Mozambique']",3,13738.123932068183,13738.123932068183,0.0,0.0
"['Azerbaijan', 'Dominica', 'Sudan']",3,15955.030281268599,15955.0302812686,-1.8189894035458565e-12,1.1400726739336696e-16
"['Belgium', 'Sao Tome and Principe', 'Switzerland']",3,22571.209349625715,22571.209349625715,0.0,0.0
"['Antigua and Barbuda', 'Bhutan', 'Romania']",3,16197.354320562898,16197.354320562898,0.0,0.0
"['Angola', 'Poland', 'Tunisia']",3,19064.313256454567,19064.313256454567,0.0,0.0
"['Afghanistan', 'Latvia', 'Trinidad and Tobago']",3,17957.696626861776,17957.696626861776,0.0,0.0
"['Azerbaijan', 'Burkina Faso', 'Spain']",3,17495.8217251076,17495.8217251076,0.0,0.0
"['Albania', 'Cape Verde', 'Venezuela']",3,20522.30526518794,20522.30526518794,0.0,0.0
"['Armenia', 'El Salvador', 'Fiji']",3,13937.961048355282,13937.961048355282,0.0,0.0
"['Azerbaijan', 'Cambodia', 'Slovakia']",3,18622.964209175036,18622.96420917504,-3.637978807091713e-12,1.9534907366139798e-16
"['Congo, Democratic Republic of', 'Gambia', 'United Arab Emirates']",3,13176.86853948593,13176.86853948593,0.0,0.0
"['Austria', 'Iceland', 'Lesotho']",3,15957.918882218153,15957.918882218151,1.8189894035458565e-12,1.1398663052315357e-16
"['Armenia', 'Trinidad and Tobago', 'Venezuela']",3,11059.96937462559,11059.96937462559,0.0,0.0
"['Andorra', 'Jordan', 'Micronesia']",3,7319.811332789067,7319.811332789067,0.0,0.0
"['Antigua and Barbuda', 'Maldives', 'Slovakia']",3,13147.078897569383,13147.078897569383,0.0,0.0
"['Benin', 'Jordan', ""Korea, Democratic People's Republic""]",3,13527.915688225947,13527.915688225949,-1.8189894035458565e-12,1.3446191161059776e-16
"['Albania', 'Ethiopia', 'Mali']",3,12339.137693837181,12339.13769383718,1.8189894035458565e-12,1.4741624971527436e-16
"['Belarus', 'Burundi', 'Guatemala']",3,13687.224490634588,13687.224490634588,0.0,0.0
"['Afghanistan', 'Czech Republic', 'Netherlands']",3,20840.04737607365,20840.04737607365,0.0,0.0
"['Albania', 'Israel', 'Tajikistan']",3,15437.436730133126,15437.436730133126,0.0,0.0
"['Bhutan', 'Burkina Faso', 'Liechtenstein']",3,9410.407280198968,9410.407280198968,0.0,0.0
"['Azerbaijan', 'Egypt', 'Marshall Islands']",3,17332.932759215088,17332.932759215088,0.0,0.0
"['Burkina Faso', 'Mongolia', 'Nicaragua']",3,19181.69540228932,19181.69540228932,0.0,0.0
"['Andorra', 'Iraq', 'Micronesia']",3,6705.378974782145,6705.378974782145,0.0,0.0
"['Azerbaijan', 'Cape Verde', 'Congo, Democratic Republic of']",3,15549.67851399031,15549.67851399031,0.0,0.0
"['Antigua and Barbuda', 'Congo, Republic of the', 'Romania']",3,13964.445094914952,13964.445094914952,0.0,0.0
"['Austria', 'Finland', 'Guatemala']",3,21669.39745849306,21669.39745849306,0.0,0.0
"['Albania', 'Kyrgyzstan', 'Malta']",3,12997.861381251962,12997.861381251962,0.0,0.0
"['Afghanistan', 'Myanmar', 'Uganda']",3,10268.002294975935,10268.002294975937,-1.8189894035458565e-12,1.771512462980141e-16
"['Ghana', 'Iran', 'United Arab Emirates']",3,7655.474333588361,7655.474333588361,0.0,0.0
"['Austria', 'Peru', 'Tajikistan']",3,13895.448565237888,13895.448565237888,0.0,0.0
"['Albania', 'Cameroon', 'Samoa']",3,13806.821431452965,13806.821431452963,1.8189894035458565e-12,1.3174570356954595e-16
"['Armenia', 'Barbados', 'Congo, Democratic Republic of']",3,13910.07138238811,13910.07138238811,0.0,0.0
"['Benin', 'Liberia', 'Papua New Guinea']",3,8243.330479991997,8243.330479991997,0.0,0.0
"['Belgium', 'Palau', 'Serbia']",3,19988.66279050854,19988.66279050854,0.0,0.0
"['Azerbaijan', 'Myanmar', 'Solomon Islands']",3,9368.67179999409,9368.67179999409,0.0,0.0
"['Austria', 'Bolivia', 'Denmark']",3,21556.015750634782,21556.015750634782,0.0,0.0
"['Benin', 'Cyprus', 'Kyrgyzstan']",3,18013.797119124916,18013.797119124916,0.0,0.0
"['Burundi', 'Mauritania', 'Romania']",3,18657.08735251768,18657.08735251768,0.0,0.0
"['Afghanistan', 'Belarus', 'Haiti']",3,8037.361076753526,8037.361076753526,0.0,0.0
"['Antigua and Barbuda', 'Dominica', 'Fiji']",3,12908.513552086642,12908.513552086642,0.0,0.0
"['Afghanistan', 'Nepal', 'Uruguay']",3,12121.10101423861,12121.10101423861,0.0,0.0
"['Burundi', 'Israel', 'Kenya']",3,17541.066768284425,17541.066768284425,0.0,0.0
"['Albania', 'Kiribati', 'Vanuatu']",3,11529.744333921166,11529.744333921166,0.0,0.0
"['Austria', 'Haiti', 'Tuvalu']",3,10872.395237891313,10872.395237891313,0.0,0.0
"['Burkina Faso', 'Kazakhstan', 'Vanuatu']",3,11620.540415504473,11620.540415504473,0.0,0.0
"['Antigua and Barbuda', ""Korea, Democratic People's Republic"", 'Romania']",3,18398.1437212996,18398.1437212996,0.0,0.0
"['Armenia', 'Burkina Faso', 'Uzbekistan']",3,8485.594593726428,8485.594593726428,0.0,0.0
"['Armenia', 'Congo, Republic of the', 'Lithuania']",3,17662.903372662164,17662.903372662164,0.0,0.0
"['Azerbaijan', 'Czech Republic', 'Israel']",3,16974.513385268714,16974.513385268714,0.0,0.0
"['Algeria', 'Austria', 'Mozambique']",3,16679.501142232475,16679.501142232475,0.0,0.0
"['Austria', 'Mauritania', 'Uruguay']",3,19777.763240200897,19777.763240200897,0.0,0.0
"['Albania', 'Sweden', 'Trinidad and Tobago']",3,23640.79079878835,23640.79079878835,0.0,0.0
"['Albania', 'Netherlands', 'Swaziland']",3,21437.13566978411,21437.13566978411,0.0,0.0
"['Angola', 'Congo, Democratic Republic of', 'Iraq']",3,10042.424411471788,10042.424411471788,0.0,0.0
"['Afghanistan', 'Andorra', 'Czech Republic', 'Liberia']",4,18811.64066497003,18811.64066497003,0.0,0.0
"['Afghanistan', 'Cyprus', 'Solomon Islands', 'United Arab Emirates']",4,22513.58458125621,22513.58458125621,0.0,0.0
"['Afghanistan', 'Angola', 'Malaysia', 'Seychelles']",4,16030.389744125818,16030.389744125818,0.0,0.0
"['Afghanistan', 'Austria', 'Eritrea', 'Romania']",4,16014.846844898695,16014.846844898697,-1.8189894035458565e-12,1.1358144234300122e-16
"['Afghanistan', 'Antigua and Barbuda', 'Comoros', 'Croatia']",4,24071.69681077215,24071.69681077215,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Georgia', 'Namibia']",4,24663.09370647162,24663.09370647162,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Lesotho', 'Viet Nam']",4,15560.739494992213,15560.739494992213,0.0,0.0
"['Afghanistan', 'Austria', 'Comoros', 'Slovakia']",4,23558.613138635395,23558.613138635395,0.0,0.0
"['Afghanistan', 'Austria', 'Paraguay', 'Turkmenistan']",4,20049.41119991534,20049.41119991534,0.0,0.0
"['Afghanistan', 'Angola', 'Bosnia and Herzegovina', 'Lebanon']",4,24887.904718237372,24887.90471823737,3.637978807091713e-12,1.461745714747081e-16
"['Afghanistan', 'Andorra', 'Kosovo', 'Mauritania']",4,3347.3318391130238,3347.331839113024,-4.547473508864641e-13,1.3585368070557443e-16
"['Afghanistan', 'Netherlands', 'Syria', 'United Arab Emirates']",4,33929.323730502416,33929.323730502416,0.0,0.0
"['Afghanistan', 'Azerbaijan', 'Solomon Islands', 'United Arab Emirates']",4,20496.46059880525,20496.46059880525,0.0,0.0
"['Afghanistan', 'Austria', 'Egypt', 'Gabon']",4,31476.724838360136,31476.724838360136,0.0,0.0
"['Afghanistan', 'Albania', 'Costa Rica', 'Egypt']",4,32604.049864951554,32604.049864951558,-3.637978807091713e-12,1.1158058039294187e-16
"['Afghanistan', 'Armenia', 'Estonia', 'Grenada']",4,27283.946634227806,27283.946634227806,0.0,0.0
"['Afghanistan', 'Andorra', 'Niger', 'Togo']",4,14328.457891098933,14328.457891098931,1.8189894035458565e-12,1.2694941893752863e-16
"['Afghanistan', 'Antigua and Barbuda', 'Kosovo', 'San Marino']",4,3088.587195126877,3088.587195126877,0.0,0.0
"['Afghanistan', 'Austria', 'Jordan', 'Thailand']",4,24808.51521744641,24808.51521744641,0.0,0.0
"['Afghanistan', 'Croatia', 'Kazakhstan', 'United Arab Emirates']",4,30121.78905527027,30121.78905527027,0.0,0.0
"['Afghanistan', 'Albania', 'Kosovo', 'Ukraine']",4,5868.39731100031,5868.39731100031,0.0,0.0
"['Afghanistan', 'Congo, Democratic Republic of', 'Mozambique', 'United Arab Emirates']",4,16898.238198459254,16898.238198459254,0.0,0.0
"['Afghanistan', 'Albania', 'Croatia', 'Kuwait']",4,26107.884520203614,26107.884520203614,0.0,0.0
"['Afghanistan', 'Armenia', 'Jordan', 'Romania']",4,33107.114352258846,33107.114352258846,0.0,0.0
"['Afghanistan', 'Comoros', 'Gabon', 'United Arab Emirates']",4,17061.101040036385,17061.101040036385,0.0,0.0
"['Afghanistan', 'Austria', 'Lesotho', 'Madagascar']",4,24362.05122204478,24362.05122204478,0.0,0.0
"['Afghanistan', 'Austria', 'Guyana', 'Marshall Islands']",4,28411.920868627487,28411.920868627487,0.0,0.0
"['Afghanistan', 'Bahrain', 'Sierra Leone', 'United Arab Emirates']",4,17546.88185287561,17546.88185287561,0.0,0.0
"['Afghanistan', 'Mauritania', 'Spain', 'United Arab Emirates']",4,28527.82734769976,28527.82734769976,0.0,0.0
"['Afghanistan', 'Albania', 'Hungary', 'Panama']",4,26781.334036465298,26781.334036465298,0.0,0.0
"['Afghanistan', 'Albania', 'Montenegro', 'Tanzania']",4,25062.523925791436,25062.52392579144,-3.637978807091713e-12,1.451561230570209e-16
"['Afghanistan', 'Andorra', 'Benin', 'Israel']",4,19467.59723338762,19467.59723338762,0.0,0.0
"['Afghanistan', 'Austria', 'Bahrain', 'Israel']",4,30062.459051725735,30062.45905172573,3.637978807091713e-12,1.2101401288670946e-16
"['Afghanistan', 'Andorra', 'Djibouti', 'Thailand']",4,13661.410655508702,13661.410655508702,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Belgium', 'Israel']",4,31316.56317153185,31316.56317153185,0.0,0.0
"['Afghanistan', 'Azerbaijan', 'Bosnia and Herzegovina', 'Netherlands']",4,30226.09411358059,30226.09411358059,0.0,0.0
"['Afghanistan', 'Austria', ""Korea, Democratic People's Republic"", 'Papua New Guinea']",4,24719.53874144217,24719.53874144217,0.0,0.0
"['Afghanistan', 'Armenia', 'Kazakhstan', 'Kuwait']",4,22473.984593964928,22473.984593964928,0.0,0.0
"['Afghanistan', 'Albania', 'Ecuador', 'Samoa']",4,32360.774755618822,32360.774755618822,0.0,0.0
"['Afghanistan', 'Armenia', 'Philippines', 'Serbia']",4,28212.14072611308,28212.14072611308,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Liberia', 'Liechtenstein']",4,21197.444314152777,21197.444314152777,0.0,0.0
"['Afghanistan', 'Albania', 'Paraguay', 'Tanzania']",4,24471.65969105059,24471.65969105059,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Cape Verde', 'Philippines']",4,17582.6599472626,17582.6599472626,0.0,0.0
"['Afghanistan', 'Albania', 'Ethiopia', 'Philippines']",4,23248.381339076732,23248.38133907673,3.637978807091713e-12,1.5648310108269196e-16
"['Afghanistan', 'Austria', 'Gabon', 'Malta']",4,23057.29385014725,23057.29385014725,0.0,0.0
"['Afghanistan', 'Egypt', 'Macedonia', 'United Arab Emirates']",4,28281.67396925866,28281.67396925866,0.0,0.0
"['Afghanistan', 'Armenia', 'Senegal', 'Slovenia']",4,31624.690398510455,31624.69039851045,3.637978807091713e-12,1.1503602916735795e-16
"['Afghanistan', 'Albania', 'Congo, Republic of the', 'Slovenia']",4,27055.12554512911,27055.12554512911,0.0,0.0
"['Afghanistan', 'Chad', 'Tuvalu', 'United Arab Emirates']",4,12445.031502239952,12445.031502239952,0.0,0.0
"['Afghanistan', 'Albania', 'Costa Rica', 'Lithuania']",4,24222.58022409324,24222.58022409324,0.0,0.0
"['Afghanistan', 'Armenia', 'Chad', 'Mauritius']",4,23073.133859071477,23073.13385907148,-3.637978807091713e-12,1.5767163790199214e-16
"['Afghanistan', 'Angola', 'Congo, Democratic Republic of', 'Ecuador']",4,21175.386408374514,21175.386408374517,-3.637978807091713e-12,1.718022394931576e-16
"['Afghanistan', 'Albania', 'Bulgaria', 'Madagascar']",4,26815.17491878791,26815.17491878791,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Denmark', 'Thailand']",4,25221.947691761306,25221.947691761303,3.637978807091713e-12,1.4423861517562544e-16
"['Afghanistan', 'Angola', 'Dominica', 'Morocco']",4,30251.91234989723,30251.91234989723,0.0,0.0
"['Afghanistan', 'Austria', 'Hungary', 'Tanzania']",4,25031.675541149227,25031.675541149227,0.0,0.0
"['Afghanistan', 'Angola', 'Denmark', 'Senegal']",4,24958.194201760387,24958.194201760387,0.0,0.0
"['Afghanistan', 'Israel', 'Kosovo', 'United Arab Emirates']",4,6200.627041539219,6200.627041539219,0.0,0.0
"['Afghanistan', 'Armenia', 'Honduras', 'Norway']",4,31826.6930952333,31826.6930952333,0.0,0.0
"['Afghanistan', 'Angola', 'Bahamas', 'Bhutan']",4,20293.211667223986,20293.211667223983,3.637978807091713e-12,1.7927072691837603e-16
"['Afghanistan', 'Armenia', 'Congo, Republic of the', 'Kazakhstan']",4,21592.91075018005,21592.91075018005,0.0,0.0
"['Afghanistan', 'Andorra', 'Serbia', 'Ukraine']",4,18053.825765896087,18053.825765896087,0.0,0.0
"['Afghanistan', 'Armenia', 'Honduras', 'Liechtenstein']",4,26448.04397882262,26448.04397882262,0.0,0.0
"['Afghanistan', 'Niger', 'United Arab Emirates', 'Zambia']",4,16448.518891280008,16448.518891280008,0.0,0.0
"['Afghanistan', 'Solomon Islands', 'Tonga', 'United Arab Emirates']",4,15881.478317282932,15881.478317282932,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Malawi', 'Maldives']",4,17503.69270011463,17503.69270011463,0.0,0.0
"['Afghanistan', 'Albania', 'Portugal', 'Solomon Islands']",4,30746.070780428192,30746.070780428192,0.0,0.0
"['Afghanistan', 'Rwanda', 'Somalia', 'United Arab Emirates']",4,15284.47726662519,15284.47726662519,0.0,0.0
"['Afghanistan', 'Armenia', 'Nigeria', 'Turkmenistan']",4,19331.728169023932,19331.72816902393,3.637978807091713e-12,1.8818694196833395e-16
"['Afghanistan', 'Armenia', 'Marshall Islands', 'Yemen']",4,20021.01634845592,20021.01634845592,0.0,0.0
"['Afghanistan', 'Albania', 'Denmark', 'Timor-Leste']",4,20486.827440623816,20486.827440623816,0.0,0.0
"['Afghanistan', 'Andorra', 'Congo, Republic of the', 'Montenegro']",4,19194.324433241472,19194.324433241472,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Cameroon', 'Macedonia']",4,22183.370865014043,22183.370865014043,0.0,0.0
"['Afghanistan', 'Austria', 'Guinea', 'Viet Nam']",4,23152.97665904975,23152.97665904975,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Bahamas', 'Norway']",4,35881.852833200064,35881.852833200064,0.0,0.0
"['Afghanistan', 'Armenia', 'Belarus', 'Trinidad and Tobago']",4,21291.95597062302,21291.95597062302,0.0,0.0
"['Afghanistan', 'Algeria', 'Azerbaijan', 'Croatia']",4,31961.062030868714,31961.062030868718,-3.637978807091713e-12,1.1382534171042473e-16
"['Afghanistan', 'Antigua and Barbuda', 'Czech Republic', 'Guinea']",4,24247.04513550621,24247.04513550621,0.0,0.0
"['Afghanistan', 'Austria', 'Oman', 'Romania']",4,25661.02188609079,25661.02188609079,0.0,0.0
"['Afghanistan', 'Armenia', 'Sao Tome and Principe', 'Tajikistan']",4,22206.060566662734,22206.06056666273,3.637978807091713e-12,1.6382819438731503e-16
"['Afghanistan', 'Malta', 'Sri Lanka', 'United Arab Emirates']",4,27491.33942100317,27491.33942100317,0.0,0.0
"['Afghanistan', 'Andorra', 'Bahrain', 'Rwanda']",4,12945.036961625894,12945.036961625894,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Gambia', 'Moldova']",4,23315.734382426443,23315.734382426443,0.0,0.0
"['Afghanistan', 'Albania', 'Jamaica', 'Serbia']",4,24776.950207632653,24776.950207632653,0.0,0.0
"['Afghanistan', 'Armenia', 'Israel', 'Tuvalu']",4,21429.454717316607,21429.454717316607,0.0,0.0
"['Afghanistan', 'Finland', 'Tanzania', 'United Arab Emirates']",4,25158.568106976738,25158.568106976734,3.637978807091713e-12,1.4460198178301185e-16
"['Afghanistan', 'Antigua and Barbuda', 'Nigeria', 'Somalia']",4,16092.422647878082,16092.422647878082,0.0,0.0
"['Afghanistan', 'Armenia', ""Cote d'Ivoire"", 'Cuba']",4,32208.58121967118,32208.58121967118,0.0,0.0
"['Afghanistan', 'Congo, Republic of the', 'Liechtenstein', 'United Arab Emirates']",4,20892.707042452217,20892.707042452217,0.0,0.0
"['Afghanistan', 'Albania', 'Czech Republic', 'Serbia']",4,17786.703935849244,17786.703935849244,0.0,0.0
"['Afghanistan', 'Austria', 'Dominican Republic', 'Saint Lucia']",4,24524.916081879866,24524.916081879863,3.637978807091713e-12,1.4833807361239533e-16
"['Afghanistan', 'Albania', 'Nigeria', 'Thailand']",4,25830.018897222682,25830.01889722268,3.637978807091713e-12,1.408430563511078e-16
"['Afghanistan', 'Austria', 'Iran', 'Serbia']",4,22702.37956091739,22702.37956091739,0.0,0.0
"['Afghanistan', 'Albania', 'Ireland', ""Korea, Democratic People's Republic""]",4,25953.433947491612,25953.43394749161,3.637978807091713e-12,1.4017331249698935e-16
"['Afghanistan', 'Azerbaijan', 'Bahamas', 'Maldives']",4,32347.16013867069,32347.16013867069,0.0,0.0
"['Afghanistan', 'Angola', 'Mauritania', 'Turkmenistan']",4,19585.029608940236,19585.02960894024,-3.637978807091713e-12,1.8575304095690702e-16
"['Afghanistan', 'Armenia', 'Mauritius', 'Rwanda']",4,23827.14741315338,23827.14741315338,0.0,0.0
"['Afghanistan', 'Armenia', 'Cape Verde', 'Mauritius']",4,24496.71705923482,24496.71705923482,0.0,0.0
"['Afghanistan', 'Andorra', 'Mozambique', 'Peru']",4,18786.96807580793,18786.96807580793,0.0,0.0
